date,PRCP_Illinois,TMAX_Illinois,TMIN_Illinois,PRCP_Indiana,TMAX_Indiana,TMIN_Indiana,PRCP_Nebraska,TMAX_Nebraska,TMIN_Nebraska,PRCP_Ohio,TMAX_Ohio,TMIN_Ohio,PRCP_Iowa,TMAX_Iowa,TMIN_Iowa,extreme_heat_Illinois,extreme_cold_Illinois,extreme_heat_Indiana,extreme_cold_Indiana,extreme_heat_Nebraska,extreme_cold_Nebraska,extreme_heat_Ohio,extreme_cold_Ohio,extreme_heat_Iowa,extreme_cold_Iowa
2008-03-14,0.5,13.333333333333336,-0.08333333333333326,2.12,14.7875,4.3,0.08333333333333333,13.585714285714287,-3.5571428571428574,2.0375,14.1875,1.1625,0.0,13.675,0.4125,0,1,0,0,0,1,0,0,0,0
2008-03-15,0.25,13.233333333333333,0.2,3.18,10.85,0.425,1.3857142857142857,6.828571428571429,-6.985714285714287,6.9,8.9625,1.0375,0.325,9.65,-1.25,0,0,0,0,0,1,0,0,0,1
2008-03-16,2.1666666666666665,5.183333333333334,-2.5,1.3,7.3000000000000025,-0.2,1.1,4.6571428571428575,-6.042857142857144,0.8,5.8875,-0.7,0.05,4.166666666666667,-2.1333333333333333,0,1,0,1,0,1,0,1,0,1
2008-03-17,0.0,6.0166666666666675,-1.95,0.46,7.625,-0.2749999999999999,3.271428571428572,4.842857142857143,-2.771428571428572,0.0,5.7125,-3.475,0.7571428571428571,4.725,-1.1,0,1,0,1,0,1,0,1,0,1
2008-03-18,14.883333333333333,6.033333333333332,2.2333333333333334,23.03,8.3375,1.8875,0.1142857142857143,7.128571428571429,-2.557142857142857,1.875,8.275,-1.6749999999999996,3.7571428571428567,4.3125,0.8375000000000001,0,0,0,0,0,1,0,1,0,0
2008-03-19,12.2,7.6,1.95,45.85000000000001,12.499999999999998,2.7625,0.0,12.7,-4.585714285714286,30.957142857142852,11.662499999999998,4.0125,0.075,7.0,0.475,0,0,0,0,0,1,0,0,0,0
2008-03-20,0.0,9.65,-0.5666666666666665,6.829999999999997,6.885714285714287,-0.7142857142857143,0.0,15.857142857142858,-2.157142857142857,13.9125,9.0,-0.3624999999999999,0.0,10.35,0.06249999999999997,0,1,0,1,0,1,0,1,0,0
2008-03-21,1.0166666666666666,11.483333333333334,0.3666666666666667,0.0,12.0875,0.04999999999999999,0.14285714285714285,14.999999999999998,-1.8142857142857145,0.0,8.1125,-2.425,0.1,9.775,1.8125,0,0,0,0,0,1,0,1,0,0
2008-03-22,4.15,12.216666666666667,-0.9166666666666666,1.88,11.099999999999998,-1.9,0.18571428571428567,8.957142857142857,-1.914285714285714,1.1375,7.6374999999999975,-2.1499999999999995,0.075,7.65,-1.125,0,1,0,1,0,1,0,1,0,1
2008-03-23,0.08333333333333333,4.166666666666667,-2.6833333333333336,0.1,6.7375,-4.425000000000002,0.0,5.7857142857142865,-7.399999999999999,0.2625,3.6125,-6.525,0.3625,3.7375,-2.225,0,1,0,1,0,1,0,1,0,1
2008-03-24,0.3833333333333333,4.349999999999999,-3.333333333333333,0.7899999999999999,6.200000000000001,-4.9375,0.0,11.27142857142857,-7.057142857142857,0.125,5.5,-5.625,0.1625,4.050000000000002,-4.1625,0,1,0,1,0,1,0,1,0,1
2008-03-25,0.0,8.316666666666666,-2.3000000000000003,0.0,8.2,-4.1,0.0,18.971428571428564,-2.1428571428571423,0.0,5.9125000000000005,-4.175,0.0375,9.725,-1.4,0,1,0,1,0,1,0,1,0,1
2008-03-26,0.0,15.383333333333333,0.1666666666666667,0.05,12.85,0.5,0.0,13.25,-1.5833333333333333,0.0,10.7,-0.975,0.0,12.525,-2.2875,0,0,0,0,0,1,0,1,0,1
2008-03-27,5.7666666666666675,12.8,-0.016666666666666625,12.3,13.275,2.4375,0.6833333333333332,12.599999999999998,-1.7428571428571429,3.6125,13.975,2.85,1.7875,10.1875,-0.75,0,1,0,0,0,1,0,0,0,1
2008-03-28,15.516666666666666,5.583333333333332,-2.233333333333333,17.5,10.5375,0.5625,0.4,5.085714285714286,-4.2,17.0,8.950000000000003,0.975,3.3125,3.875,-4.1625,0,1,0,0,0,1,0,0,0,1
2008-03-29,0.0,7.133333333333334,-3.316666666666667,0.0,7.65,-2.3625000000000003,0.0,13.342857142857142,-0.7000000000000001,0.21666666666666667,6.583333333333332,-4.066666666666666,0.0,8.242857142857144,-3.3428571428571434,0,1,0,1,0,1,0,1,0,1
2008-03-30,0.9,8.900000000000002,-0.3399999999999998,0.34,8.950000000000003,-0.9000000000000001,2.4142857142857137,12.12857142857143,0.02857142857142847,0.0,7.883333333333334,-1.2833333333333332,0.0,10.328571428571427,1.8714285714285717,0,1,0,1,0,0,0,1,0,0
2008-03-31,3.04,11.1,4.3,7.5,13.342857142857143,5.314285714285714,6.042857142857143,4.533333333333334,-2.15,3.6833333333333336,10.8875,3.5500000000000007,10.1,13.814285714285715,4.528571428571428,0,0,0,0,0,1,0,0,0,0
2008-04-01,14.799999999999995,17.400000000000002,2.3166666666666664,13.755555555555556,17.2125,6.9499999999999975,0.18571428571428567,2.8571428571428568,-5.4,5.0,16.05,8.262500000000001,8.457142857142857,11.028571428571427,1.1,0,0,0,0,0,1,0,0,0,0
2008-04-02,0.0,9.78,-2.1333333333333333,0.17777777777777778,11.175,-1.5499999999999998,0.0,8.9,-3.885714285714286,0.2875,14.587500000000002,0.15,0.0,9.614285714285714,-1.2571428571428571,0,1,0,1,0,1,0,0,0,1
2008-04-03,0.0,12.133333333333333,-1.4833333333333332,1.1333333333333335,10.15,-0.975,4.9,11.428571428571427,0.5428571428571428,0.0,10.55,0.06250000000000003,0.9142857142857144,10.471428571428572,-0.557142857142857,0,1,0,1,0,0,0,0,0,1
2008-04-04,6.6999999999999975,11.283333333333333,0.8333333333333334,15.511111111111116,12.0,1.875,1.9142857142857144,10.714285714285714,-2.3857142857142857,14.125,13.125000000000002,2.9375,4.1,10.542857142857144,0.0714285714285715,0,0,0,0,0,1,0,0,0,0
2008-04-05,0.05,13.25,1.95,1.0666666666666669,10.9625,-0.14999999999999994,0.0,17.242857142857144,0.9428571428571428,4.75,14.65,3.0125,0.0,15.8,1.5714285714285714,0,0,0,1,0,0,0,0,0,0
2008-04-06,0.0,17.200000000000006,3.15,0.0,15.5375,0.3375,0.0,18.48571428571429,1.0428571428571427,0.0,15.475,3.275,0.042857142857142864,17.857142857142858,3.6714285714285713,0,0,0,0,0,0,0,0,0,0
2008-04-07,0.0,18.05,3.25,0.0,19.65,3.0625000000000004,0.0,9.485714285714286,-5.183333333333334,0.0,20.4125,4.9375,0.45,14.6625,-0.13750000000000007,0,0,0,0,0,1,0,0,0,1
2008-04-08,0.43333333333333335,12.333333333333336,3.4333333333333336,0.0,21.75,5.7625,3.6714285714285713,7.700000000000001,-2.5428571428571423,0.0,23.4,6.4750000000000005,3.8857142857142857,9.7125,0.975,0,0,0,0,0,1,0,0,0,0
2008-04-09,21.899999999999995,9.916666666666666,2.783333333333333,1.8666666666666667,21.0375,6.3125,0.1142857142857143,11.114285714285712,-1.8285714285714287,0.35,23.55,8.325,14.871428571428574,8.6625,0.2875,0,0,0,0,0,1,0,0,0,0
2008-04-10,5.2,11.083333333333336,2.95,3.9333333333333336,16.2625,5.975,8.157142857142857,8.657142857142857,-0.4857142857142855,0.325,18.275,5.7625,10.857142857142858,10.750000000000002,2.0125,0,0,0,0,0,1,0,0,0,0
2008-04-11,22.95,16.016666666666666,5.55,21.62222222222222,18.475,8.4125,22.02857142857143,2.8571428571428568,-1.7428571428571429,8.4125,19.1125,7.212499999999999,19.542857142857144,13.325,2.925,0,0,0,0,0,1,0,0,0,0
2008-04-12,1.5833333333333333,11.4,3.0666666666666664,2.4444444444444446,19.9875,5.4375,0.18571428571428567,4.042857142857144,-2.9285714285714284,4.562499999999999,20.0625,6.525,1.2714285714285711,6.328571428571428,0.15714285714285714,0,0,0,0,0,1,0,0,0,0
2008-04-13,2.5666666666666664,7.683333333333333,-0.3666666666666665,2.4222222222222216,6.3875,1.7624999999999995,0.1142857142857143,8.1,-5.485714285714287,2.1875,10.975,2.5625,0.35,4.375,-0.35,0,1,0,0,0,1,0,0,0,1
2008-04-14,0.13333333333333333,8.25,-0.2833333333333333,0.5499999999999999,6.3125,-0.3499999999999999,0.0,13.971428571428573,-4.542857142857144,4.075,7.3,-0.2125,0.0,8.4875,-1.25,0,1,0,1,0,1,0,1,0,1
2008-04-15,0.0,11.5,-0.06666666666666675,0.0,11.5375,-1.8875,0.0,21.82857142857143,0.1571428571428572,0.0,11.3875,-1.7999999999999998,0.0,13.4875,0.275,0,1,0,1,0,0,0,1,0,0
2008-04-16,0.0,16.85,2.1333333333333333,0.0,16.3125,0.062499999999999924,0.0,26.271428571428572,3.7428571428571433,0.0,16.175,-0.35,0.0,20.2875,4.575,0,0,0,0,0,0,0,1,0,0
2008-04-17,0.0,21.383333333333336,7.866666666666666,0.0,21.1125,4.862500000000002,1.5,14.37142857142857,2.2857142857142856,0.0,21.462499999999995,3.2625,1.8125,23.3375,6.65,0,0,0,0,0,0,0,0,0,0
2008-04-18,0.21666666666666667,23.616666666666664,11.1,0.16666666666666666,23.737500000000004,9.500000000000002,2.1857142857142846,11.657142857142857,-1.7714285714285711,0.0,24.6625,6.8125,14.3,14.8625,7.975,0,0,0,0,0,1,0,0,0,0
2008-04-19,9.816666666666668,19.816666666666666,9.066666666666666,2.033333333333333,22.775,9.8,0.0,18.88571428571429,0.3000000000000002,0.0,25.55,9.3125,11.312499999999998,13.8875,6.875,0,0,0,0,0,0,0,0,0,0
2008-04-20,0.7166666666666667,17.966666666666665,8.5,1.0444444444444445,18.075,7.637500000000001,0.0,23.885714285714286,1.9,6.487499999999999,19.65,9.025,0.125,14.375,7.4375,0,0,0,0,0,0,0,0,0,0
2008-04-21,0.0,22.05,8.883333333333336,0.4222222222222222,19.087499999999995,8.337499999999999,0.0,24.514285714285712,0.6333333333333334,0.7625,18.8125,6.6625,0.0,20.85,9.6625,0,0,0,0,0,0,0,0,0,0
2008-04-22,0.0,24.63333333333333,9.983333333333334,0.0,23.0625,8.4,0.0,17.471428571428568,-1.5,0.0,22.70000000000001,8.4125,2.5375,23.1125,8.8,0,0,0,0,0,1,0,0,0,0
2008-04-23,5.683333333333334,24.266666666666666,11.75,0.0,25.35,10.0,0.0,21.814285714285717,1.2714285714285711,0.0,24.8,11.1125,1.6875,21.925000000000004,8.200000000000001,0,0,0,0,0,0,0,0,0,0
2008-04-24,0.0,25.28333333333333,13.15,0.5888888888888889,26.1,11.675,1.457142857142857,23.157142857142862,5.857142857142858,0.0,25.975,9.937500000000002,4.0285714285714285,23.025,11.05,0,0,0,0,0,0,0,0,0,0
2008-04-25,7.75,21.93333333333333,14.733333333333334,1.9555555555555557,25.425,14.4375,14.4,16.185714285714287,-0.7142857142857141,1.5625,25.825,11.75,30.271428571428572,21.462499999999995,9.6375,0,0,0,0,0,1,0,0,0,0
2008-04-26,13.166666666666664,22.66666666666667,3.5166666666666675,3.7222222222222223,25.275,7.9,3.6428571428571432,8.828571428571431,-2.6285714285714294,0.7875,27.457142857142852,13.599999999999998,6.3625,17.857142857142858,2.3000000000000003,0,0,0,0,0,1,0,0,0,0
2008-04-27,0.13333333333333333,16.116666666666667,3.7,0.0,17.349999999999998,4.5,1.7428571428571429,11.27142857142857,-2.9428571428571426,0.1625,19.875,4.7375,0.0625,13.5375,2.075,0,0,0,0,0,1,0,0,0,0
2008-04-28,1.15,13.6,2.966666666666667,1.6666666666666667,16.162499999999998,4.9375,0.0,14.614285714285714,-4.342857142857143,5.937499999999999,19.2375,5.9750000000000005,0.9125,10.85,0.8375000000000001,0,0,0,0,0,1,0,0,0,0
2008-04-29,5.3,9.35,-0.3666666666666668,3.9555555555555566,13.400000000000002,2.0125,0.0,18.1,-1.414285714285714,14.675,12.8375,2.175,0.1625,8.625,-0.4,0,1,0,0,0,1,0,0,0,1
2008-04-30,0.08333333333333333,14.066666666666665,-5.551115123125783e-17,0.0,13.7625,0.7625,0.0,22.942857142857147,4.042857142857144,0.0375,12.3625,1.6749999999999998,0.0,14.725,2.0875000000000004,0,1,0,0,0,0,0,0,0,0
2008-05-01,0.0,21.116666666666667,5.916666666666668,0.0,18.6125,3.5375,3.957142857142857,24.114285714285717,6.6571428571428575,0.0,17.7625,4.4,0.0,21.5875,5.9125000000000005,0,0,0,0,0,0,0,0,0,0
2008-05-02,0.35000000000000003,22.95,11.3,3.1100000000000003,23.3375,10.2125,5.814285714285715,10.642857142857142,0.8714285714285713,1.3,25.3625,7.837500000000001,5.175,22.425000000000004,11.250000000000002,0,0,0,0,0,0,0,0,0,0
2008-05-03,9.966666666666667,20.83333333333333,8.066666666666666,19.89,22.5125,12.775,4.357142857142857,9.05714285714286,-1.8285714285714287,7.5124999999999975,24.5875,14.025,9.2625,16.1875,4.8,0,0,0,0,0,1,0,0,0,0
2008-05-04,0.5,17.033333333333335,3.316666666666667,1.29,20.8375,4.0875,0.0,16.342857142857145,0.5,8.899999999999997,21.11428571428572,6.428571428571429,0.1375,16.95,2.3875,0,0,0,0,0,0,0,0,0,0
2008-05-05,0.0,21.183333333333334,5.366666666666666,0.03,20.7,5.0125,0.0,22.45714285714286,2.3714285714285714,0.0375,19.7875,5.35,0.0,21.375,6.1875,0,0,0,0,0,0,0,0,0,0
2008-05-06,0.0,25.65,8.516666666666666,0.25,24.1625,8.6875,0.18571428571428567,25.014285714285712,7.77142857142857,0.225,23.2625,7.85,0.0,25.8375,9.6625,0,0,0,0,0,0,0,0,0,0
2008-05-07,3.3833333333333333,24.45,10.766666666666667,5.29,25.6375,13.2625,5.057142857142857,22.228571428571424,6.842857142857143,0.0375,24.7875,11.4625,17.299999999999994,24.7375,13.125,0,0,0,0,0,0,0,0,0,0
2008-05-08,13.916666666666664,21.283333333333328,8.25,17.9,21.6,11.8,2.157142857142857,19.04285714285714,6.671428571428572,14.825,23.475,11.45,1.4625,18.750000000000004,8.874999999999998,0,0,0,0,0,0,0,0,0,0
2008-05-09,1.9833333333333327,17.616666666666664,6.5,8.610000000000001,16.2625,9.225,7.957142857142857,15.471428571428573,5.7142857142857135,8.475,15.4125,10.3375,0.475,18.6125,8.1125,0,0,0,0,0,0,0,0,0,0
2008-05-10,0.5,17.400000000000002,5.666666666666668,1.7,16.175,6.1,7.7,14.7,5.7285714285714295,7.587499999999999,17.5,6.200000000000001,0.6571428571428571,18.41428571428571,8.22857142857143,0,0,0,0,0,0,0,0,0,0
2008-05-11,30.95,18.066666666666666,7.3000000000000025,13.99,18.325,7.0,1.9,14.128571428571426,-1.0285714285714285,2.5625,18.5875,7.437499999999999,30.07142857142857,15.2125,6.175,0,0,0,0,0,1,0,0,0,0
2008-05-12,9.3,14.800000000000002,3.5400000000000005,9.91,14.5875,6.4625,0.0,20.085714285714285,3.7285714285714286,18.65,14.725,8.525,3.6875,16.025,4.1625,0,0,0,0,0,0,0,0,0,0
2008-05-13,0.0,19.183333333333334,6.0166666666666675,0.0,18.9,5.900000000000001,1.5285714285714285,20.714285714285715,6.985714285714287,0.6124999999999999,14.525,5.2,0.0,20.0625,7.499999999999999,0,0,0,0,0,0,0,0,0,0
2008-05-14,4.933333333333334,21.033333333333328,10.1,13.89,20.075,8.675,0.0,16.685714285714287,0.4714285714285714,0.5375,19.25,7.225,0.4375,18.3875,7.2125,0,0,0,0,0,0,0,0,0,0
2008-05-15,0.16666666666666666,18.8,7.866666666666667,3.72,16.6625,8.3375,0.8714285714285713,19.442857142857143,5.314285714285715,4.3375,15.2625,9.2125,0.0,18.275,7.287500000000001,0,0,0,0,0,0,0,0,0,0
2008-05-16,1.1,16.750000000000004,3.966666666666667,11.34,16.95,8.175,0.0,22.471428571428564,4.6714285714285735,10.05,16.6625,8.7625,0.0,21.325000000000006,6.9499999999999975,0,0,0,0,0,0,0,0,0,0
2008-05-17,0.0,22.58333333333333,6.2,0.0,21.0375,9.0125,0.0,26.342857142857145,6.985714285714287,0.1625,18.975,7.9250000000000025,0.0375,25.125,10.6875,0,0,0,0,0,0,0,0,0,0
2008-05-18,0.9333333333333332,23.33333333333333,8.316666666666668,3.56,21.7875,9.1125,0.0,26.185714285714283,6.742857142857143,7.9250000000000025,20.7125,8.325000000000001,0.0,25.125,8.3375,0,0,0,0,0,0,0,0,0,0
2008-05-19,0.0,18.583333333333336,6.649999999999999,0.41,16.3875,5.2,0.07142857142857142,27.942857142857147,9.057142857142855,0.1625,16.8875,4.0875,0.0,19.5875,8.325,0,0,0,0,0,0,0,0,0,0
2008-05-20,3.9499999999999993,19.616666666666667,7.6833333333333345,3.6599999999999993,17.0625,7.1625000000000005,0.0,25.957142857142852,6.642857142857142,3.9625,16.950000000000006,6.437500000000001,2.2625,20.825000000000006,8.1875,0,0,0,0,0,0,0,0,0,0
2008-05-21,0.05,19.716666666666665,6.3,0.36,16.95,7.45,0.35714285714285715,24.28571428571429,8.171428571428573,1.525,17.299999999999994,5.9875,0.0,19.575,6.4375,0,0,0,0,0,0,0,0,0,0
2008-05-22,0.0,20.266666666666666,6.766666666666668,0.0,17.9125,5.9250000000000025,9.5,18.38571428571429,9.514285714285714,0.3875,17.087500000000002,5.562500000000001,0.0,20.974999999999994,8.3375,0,0,0,0,0,0,0,0,0,0
2008-05-23,2.0500000000000003,18.6,8.049999999999999,1.15,20.25,8.3875,30.97142857142857,15.7,9.657142857142855,0.0,18.9,7.512500000000001,7.8125,17.075,8.6,0,0,0,0,0,0,0,0,0,0
2008-05-24,3.5,17.133333333333333,8.516666666666667,0.97,18.6625,8.475,23.24285714285714,19.18571428571429,9.128571428571428,0.0375,19.1625,5.9125000000000005,14.1375,16.814285714285713,9.6,0,0,0,0,0,0,0,0,0,0
2008-05-25,0.5499999999999999,21.016666666666666,9.716666666666667,0.0,22.775,7.9250000000000025,1.7,24.214285714285715,10.071428571428571,0.0,21.875,5.6375,0.0625,22.9875,10.2625,0,0,0,0,0,0,0,0,0,0
2008-05-26,26.800000000000008,26.20000000000001,14.9,1.1800000000000002,25.2875,13.325,0.07142857142857142,25.328571428571426,11.271428571428574,1.2,25.3375,8.625,9.3125,26.514285714285712,15.242857142857144,0,0,0,0,0,0,0,0,0,0
2008-05-27,0.46,24.44,10.366666666666667,2.64,26.0375,16.1875,5.942857142857143,14.9,6.985714285714287,1.975,26.3875,14.8,1.7875,22.4125,9.525,0,0,0,0,0,0,0,0,0,0
2008-05-28,1.15,15.433333333333332,6.683333333333333,2.26,22.4125,6.875000000000001,2.3285714285714287,13.657142857142857,5.485714285714287,0.2,21.3125,5.4375,2.1875,16.1,8.000000000000002,0,0,0,0,0,0,0,0,0,0
2008-05-29,0.0,20.466666666666672,7.583333333333332,0.0,21.5125,6.1125000000000025,10.271428571428572,19.68571428571429,8.657142857142857,0.0,20.9,4.7125,5.4375,20.9125,8.3875,0,0,0,0,0,0,0,0,0,0
2008-05-30,0.4666666666666666,23.6,11.933333333333332,9.17,25.6125,9.0375,8.828571428571427,27.228571428571428,10.942857142857141,0.0,25.4875,7.9125,29.4,23.625000000000004,13.4625,0,0,0,0,0,0,0,0,0,0
2008-05-31,16.55,26.68333333333333,14.550000000000002,14.36,28.8,13.9625,0.0,26.48333333333333,11.483333333333334,21.8375,27.7875,12.775,6.475,26.1125,15.1375,0,0,0,0,0,0,0,0,0,0
2008-06-01,0.6666666666666666,27.766666666666666,14.716666666666667,0.38,27.7125,15.625,0.4666666666666666,26.85,10.566666666666665,0.9125,27.3375,13.124999999999998,0.0375,27.712499999999995,14.65,0,0,0,0,0,0,0,0,0,0
2008-06-02,0.0,29.16666666666667,15.466666666666665,2.24,28.32500000000001,12.9875,9.65,26.2,13.066666666666668,0.3125,26.2,10.8375,2.0,28.737500000000004,15.7875,0,0,0,0,0,0,0,0,0,0
2008-06-03,6.9,28.53333333333333,16.3,9.5,28.25,16.787499999999998,2.6,25.38333333333333,13.6,5.875,26.4,14.0375,21.9,24.5125,15.762500000000005,0,0,0,0,0,0,0,0,0,0
2008-06-04,19.98,26.3,16.28333333333333,24.36,25.70000000000001,18.6125,3.3000000000000003,25.65,14.716666666666667,34.55,23.2,16.737499999999994,15.4375,23.2,15.5625,0,0,0,0,0,0,0,0,0,0
2008-06-05,3.06,28.15,18.35,10.57,29.92857142857143,20.000000000000004,19.35,22.95000000000001,14.083333333333336,6.625,26.5375,17.9125,12.1,27.0875,17.012500000000006,0,0,0,0,0,0,0,0,0,0
2008-06-06,2.3666666666666667,30.383333333333336,20.283333333333328,0.58,31.8125,20.9625,7.033333333333334,24.08333333333334,10.666666666666666,0.0375,31.725,19.8625,13.35,28.275,18.6125,0,0,0,0,0,0,0,0,0,0
2008-06-07,0.4166666666666667,29.91666666666667,20.666666666666668,12.34,31.800000000000004,20.0125,0.0,26.216666666666665,11.4,0.1,31.6,20.225,0.07142857142857142,28.57142857142857,18.11428571428572,0,0,0,0,0,0,0,0,0,0
2008-06-08,2.766666666666667,30.18333333333333,21.183333333333334,3.08,30.062500000000004,20.9625,7.799999999999998,24.78,14.779999999999998,0.0625,30.225,21.45,13.528571428571427,30.2625,19.575,0,0,0,0,0,0,0,0,0,0
2008-06-09,18.95,29.816666666666666,19.066666666666666,8.85,32.849999999999994,21.6625,0.0,23.883333333333336,8.533333333333333,0.0,32.5,22.225,13.525,25.1375,16.6625,0,0,0,0,0,0,0,0,0,0
2008-06-10,6.683333333333334,23.61666666666667,14.616666666666667,18.790000000000006,30.0,17.712500000000006,0.05,27.41666666666667,9.35,19.0375,31.0375,18.8625,6.1,24.925,12.975,0,0,0,0,0,0,0,0,0,0
2008-06-11,0.0,27.600000000000005,14.716666666666667,1.98,28.675,16.0375,0.0,29.066666666666666,12.333333333333336,2.3125,26.800000000000004,14.775,0.35,27.0875,16.8,0,0,0,0,0,0,0,0,0,0
2008-06-12,0.0,28.78333333333333,20.466666666666665,0.0,30.4,17.85,3.4000000000000004,23.966666666666665,8.799999999999997,0.0,29.45,16.4625,27.475,26.9375,17.487499999999994,0,0,0,0,0,0,0,0,0,0
2008-06-13,18.316666666666666,30.73333333333333,19.15,14.6,29.7875,19.5125,0.0,24.91666666666667,7.583333333333332,2.6,30.6375,19.8625,34.6375,25.075,15.3,0,0,0,0,0,0,0,0,0,0
2008-06-14,1.5333333333333332,26.3,14.983333333333334,15.820000000000002,27.4875,18.8875,0.0,27.7,7.583333333333332,15.925,30.35,19.2375,0.042857142857142864,26.75714285714286,14.685714285714289,0,0,0,0,0,0,0,0,0,0
2008-06-15,0.0,28.1,16.78,2.4400000000000004,28.9,15.7625,3.766666666666667,29.25,11.95,0.0,27.437500000000004,15.4,4.642857142857143,28.20000000000001,16.25,0,0,0,0,0,0,0,0,0,0
2008-06-16,2.3666666666666667,28.33333333333333,15.933333333333335,2.41,28.9625,15.55,1.2,24.816666666666666,12.133333333333333,3.2125000000000004,28.4,15.7,3.7875,24.7375,13.95,0,0,0,0,0,0,0,0,0,0
2008-06-17,0.0,24.16666666666667,11.583333333333336,0.0,25.157142857142855,11.875,0.21666666666666667,25.566666666666666,11.683333333333332,0.725,25.5125,11.0375,0.0,24.375,12.7875,0,0,0,0,0,0,0,0,0,0
2008-06-18,0.0,25.73333333333333,13.433333333333335,0.0,23.7375,12.15,8.466666666666667,26.866666666666664,12.483333333333334,0.0,21.825,10.85,0.0,25.4125,13.937500000000002,0,0,0,0,0,0,0,0,0,0
2008-06-19,1.6166666666666665,27.559999999999995,12.866666666666667,0.1,25.35,11.724999999999998,3.6,27.500000000000004,14.266666666666666,0.0625,22.612500000000004,10.9,0.0,26.9,15.414285714285713,0,0,0,0,0,0,0,0,0,0
2008-06-20,5.883333333333333,28.716666666666665,14.816666666666668,0.8399999999999999,27.13750000000001,13.3375,5.0,27.58333333333333,11.65,0.0,24.7875,11.875,0.375,27.92857142857143,15.071428571428573,0,0,0,0,0,0,0,0,0,0
2008-06-21,3.3,28.12,16.240000000000002,1.86,27.8625,15.3,0.7166666666666667,28.5,11.016666666666666,2.5125,27.5625,13.4125,1.875,28.642857142857146,16.44285714285715,0,0,0,0,0,0,0,0,0,0
2008-06-22,0.36,28.22,15.12,3.99,27.7125,14.4625,0.0,29.15000000000001,11.199999999999998,8.77142857142857,27.785714285714285,14.585714285714287,0.95,26.600000000000005,15.871428571428574,0,0,0,0,0,0,0,0,0,0
2008-06-23,1.5666666666666669,26.92,14.000000000000005,1.02,26.5875,13.125000000000002,1.1,27.21666666666667,12.5,1.9,26.26250000000001,13.1875,0.0,26.514285714285712,14.285714285714288,0,0,0,0,0,0,0,0,0,0
2008-06-24,0.0,26.95000000000001,15.0,0.0,27.0125,12.7125,1.2666666666666666,28.21666666666667,14.983333333333334,3.5,25.3375,12.65,0.0,26.685714285714283,14.428571428571427,0,0,0,0,0,0,0,0,0,0
2008-06-25,14.9,26.78333333333333,17.416666666666664,2.16,28.4625,15.125,0.0,31.016666666666666,16.383333333333333,0.225,26.8125,14.35,7.3125,27.614285714285717,17.7,0,0,0,0,0,0,0,0,0,0
2008-06-26,12.316666666666668,29.45,19.616666666666667,10.01,30.275,18.6125,0.0,30.45000000000001,16.283333333333335,31.425,29.1875,16.8625,19.5875,29.12857142857143,17.057142857142857,0,0,0,0,0,0,0,0,0,0
2008-06-27,7.583333333333332,29.066666666666666,18.7,13.23,30.274999999999995,19.2875,2.2,30.566666666666666,14.65,6.3125,30.4875,19.2375,8.987499999999997,24.842857142857145,17.68571428571429,0,0,0,0,0,0,0,0,0,0
2008-06-28,3.516666666666667,28.6,18.6,9.39,28.7375,18.937500000000004,0.0,27.48333333333333,12.4,5.0125,29.6,20.0,4.0,28.5,16.1,0,0,0,0,0,0,0,0,0,0
2008-06-29,4.95,27.03333333333333,16.583333333333332,4.85,27.0875,17.3,0.0,25.26666666666667,10.1,10.5125,27.2,18.9375,1.4285714285714286,23.97142857142857,14.628571428571426,0,0,0,0,0,0,0,0,0,0
2008-06-30,5.133333333333334,25.0,15.183333333333335,0.94,24.65,14.5125,0.0,28.51666666666667,9.65,0.9875,24.8625,15.9125,0.0375,26.271428571428572,14.357142857142858,0,0,0,0,0,0,0,0,0,0
2008-07-01,0.0,27.4,13.5,0.58,25.625,10.9625,0.0,30.91666666666666,12.4,4.9,22.6375,12.0125,0.0,27.47142857142857,14.371428571428574,0,0,0,0,0,0,0,0,0,0
2008-07-02,0.6,28.816666666666666,15.999999999999995,1.75,28.20000000000001,15.0,1.0666666666666669,32.2,15.283333333333333,0.0,26.5375,13.525,0.0,29.185714285714287,18.32857142857143,0,0,0,0,0,0,0,0,0,0
2008-07-03,11.383333333333333,27.95000000000001,16.849999999999998,16.689999999999998,27.85,17.4875,0.6666666666666666,25.18333333333333,11.766666666666666,7.0749999999999975,28.037500000000005,15.537499999999998,2.9125,27.12857142857143,14.842857142857143,0,0,0,0,0,0,0,0,0,0
2008-07-04,5.3,24.266666666666666,12.7,7.711111111111113,22.942857142857147,16.185714285714287,0.0,28.316666666666666,12.416666666666664,22.25,22.725,15.35,0.0,24.53333333333333,13.15,0,0,0,0,0,0,0,0,0,0
2008-07-05,0.0,25.1,13.05,1.9555555555555557,23.814285714285717,15.72857142857143,0.21666666666666667,31.55,15.366666666666665,2.9375,23.6875,15.975,0.0,26.685714285714287,12.842857142857143,0,0,0,0,0,0,0,0,0,0
2008-07-06,0.0,27.61666666666667,13.7,0.0,27.175,15.7125,4.233333333333333,32.68333333333334,18.15,0.0,26.75,15.2125,0.0,28.43333333333333,17.766666666666666,0,0,0,0,0,0,0,0,0,0
2008-07-07,2.533333333333333,30.18333333333333,15.449999999999998,1.86,29.3,16.8125,3.016666666666667,29.61666666666667,17.3,0.0,29.3,17.55,1.1571428571428568,31.0375,19.012500000000006,0,0,0,0,0,0,0,0,0,0
